Interaction,Drug_Name
Itraconazole,Oxycodone
Omega-3-acid ethyl esters,Phenindione
Piroxicam,Phenindione
Tiaprofenic acid,Phenindione
Clopidogrel,Phenindione
Ethynodiol diacetate,Phenindione
Heparin,Phenindione
Tipranavir,Phenindione
Tinzaparin,Phenindione
Estradiol,Phenindione
Warfarin,Phenindione
Mestranol,Phenindione
Desvenlafaxine,Phenindione
Diclofenac,Phenindione
Nintedanib,Phenindione
Drospirenone,Phenindione
Deferasirox,Phenindione
Fondaparinux,Phenindione
Vorapaxar,Phenindione
Flurbiprofen,Phenindione
Mefenamic acid,Phenindione
Apixaban,Phenindione
Epoprostenol,Phenindione
Escitalopram,Phenindione
Diflunisal,Phenindione
Dabigatran etexilate,Phenindione
Nadroparin,Phenindione
Magnesium salicylate,Phenindione
Ibrutinib,Phenindione
Cangrelor,Phenindione
Fenoprofen,Phenindione
Etodolac,Phenindione
Enoxaparin,Phenindione
Paroxetine,Phenindione
Oxaprozin,Phenindione
Sulindac,Phenindione
Obinutuzumab,Phenindione
Iloprost,Phenindione
Acenocoumarol,Phenindione
Desirudin,Phenindione
Tirofiban,Phenindione
Deoxycholic acid,Phenindione
Dasatinib,Phenindione
Pentosan polysulfate,Phenindione
Dipyridamole,Phenindione
Bismuth subsalicylate,Phenindione
Milnacipran,Phenindione
Omega-3 fatty acids,Phenindione
Norgestimate,Phenindione
Icosapent ethyl,Phenindione
Dihydrocodeine,Phenindione
Rivaroxaban,Phenindione
Ketoprofen,Phenindione
Hydroxyprogesterone caproate,Phenindione
Medroxyprogesterone acetate,Phenindione
Cyproterone acetate,Phenindione
Acetylsalicylic acid,Phenindione
Prasugrel,Phenindione
Edoxaban,Phenindione
Meloxicam,Phenindione
Naproxen,Phenindione
Tolmetin,Phenindione
Salsalate,Phenindione
Levomilnacipran,Phenindione
Dalteparin,Phenindione
Sertraline,Phenindione
Floctafenine,Phenindione
Estrone sulfate,Phenindione
Vilazodone,Phenindione
Vortioxetine,Phenindione
Dienogest,Phenindione
Ticagrelor,Phenindione
Ibuprofen,Phenindione
Danaparoid,Phenindione
Cilostazol,Phenindione
Norethisterone,Phenindione
Ethinylestradiol,Phenindione
Choline C 11,Flutamide
Deferasirox,Flutamide
Fosaprepitant,Flutamide
Siltuximab,Flutamide
Teriflunomide,Flutamide
Fusidic acid,Flutamide
Mitotane,Flutamide
Abiraterone,Flutamide
Nitrous acid,Flutamide
Palbociclib,Flutamide
Bosentan,Flutamide
Dasatinib,Flutamide
Prilocaine,Flutamide
Stiripentol,Flutamide
Netupitant,Flutamide
Carbamazepine,Flutamide
St. John's Wort,Flutamide
Dabrafenib,Flutamide
Tocilizumab,Flutamide
Ivacaftor,Flutamide
Luliconazole,Flutamide
Simeprevir,Flutamide
Aprepitant,Flutamide
Tizanidine,Flutamide
Vemurafenib,Flutamide
Mifepristone,Flutamide
Conivaptan,Flutamide
Idelalisib,Flutamide
Cyproterone acetate,Flutamide
Warfarin,Tolmetin
Pentoxifylline,Tolmetin
Dabigatran etexilate,Tolmetin
Ibrutinib,Tolmetin
Heparin,Tolmetin
Phenprocoumon,Tolmetin
Aliskiren,Tolmetin
Dalteparin,Tolmetin
Obinutuzumab,Tolmetin
Trichlormethiazide,Tolmetin
Paroxetine,Tolmetin
Tacrolimus,Tolmetin
Netilmicin,Tolmetin
Pemetrexed,Tolmetin
Gentamicin,Tolmetin
Methotrexate,Tolmetin
Probenecid,Tolmetin
Perindopril,Tolmetin
Edetic acid,Tolmetin
Sulodexide,Tolmetin
Kanamycin,Tolmetin
Pentosan polysulfate,Tolmetin
Ridogrel,Tolmetin
Omega-3 fatty acids,Tolmetin
Citric acid,Tolmetin
Dexketoprofen,Tolmetin
Spectinomycin,Tolmetin
Hydralazine,Tolmetin
Vancomycin,Tolmetin
Balsalazide,Tolmetin
Omacetaxine mepesuccinate,Tolmetin
Diclofenac,Tolmetin
Enoxaparin,Tolmetin
Deoxycholic acid,Tolmetin
Tobramycin,Tolmetin
Lithium cation,Tolmetin
Arbekacin,Tolmetin
Talniflumate,Tolmetin
Acenocoumarol,Tolmetin
Deferasirox,Tolmetin
Tipranavir,Tolmetin
Morniflumate,Tolmetin
Fludrocortisone,Tolmetin
Glucosamine,Tolmetin
Acetylsalicylic acid,Tolmetin
Drospirenone,Tolmetin
Neomycin,Tolmetin
Ethyl biscoumacetate,Tolmetin
Unoprostone,Tolmetin
Pralatrexate,Tolmetin
Dasatinib,Tolmetin
Apixaban,Tolmetin
Colesevelam,Tolmetin
Limaprost,Tolmetin
Ribostamycin,Tolmetin
Eplerenone,Tolmetin
Sparfloxacin,Tolmetin
Streptomycin,Tolmetin
Fondaparinux,Tolmetin
Porfimer sodium,Tolmetin
Haloperidol,Tolmetin
Rivaroxaban,Tolmetin
Nadolol,Tolmetin
Floctafenine,Tolmetin
Doxepin,Cimetidine
Capecitabine,Cimetidine
Tamsulosin,Cimetidine
Carvedilol,Cimetidine
Gabapentin,Cimetidine
Tegafur,Cimetidine
Amiodarone,Cimetidine
Cilostazol,Cimetidine
Itraconazole,Cimetidine
Roflumilast,Cimetidine
Fosphenytoin,Cimetidine
Iron Dextran,Cimetidine
Nitrendipine,Cimetidine
Propafenone,Cimetidine
Nicardipine,Cimetidine
Brexpiprazole,Cimetidine
Paroxetine,Cimetidine
Alfentanil,Cimetidine
Ketoconazole,Cimetidine
Bepridil,Cimetidine
Procainamide,Cimetidine
Varenicline,Cimetidine
Cisapride,Cimetidine
Vilazodone,Cimetidine
Tamoxifen,Cimetidine
Fesoterodine,Cimetidine
Dabrafenib,Cimetidine
Cysteamine,Cimetidine
Zaleplon,Cimetidine
Aminophylline,Cimetidine
Quinidine,Cimetidine
Aripiprazole,Cimetidine
Mebendazole,Cimetidine
Acenocoumarol,Cimetidine
Atorvastatin,Cimetidine
Pimozide,Cimetidine
Bupropion,Cimetidine
Glyburide,Cimetidine
Teriflunomide,Cimetidine
Lumacaftor,Cimetidine
Lamotrigine,Cimetidine
Doxorubicin,Cimetidine
Carbamazepine,Cimetidine
Ledipasvir,Cimetidine
Lomitapide,Cimetidine
Flunarizine,Cimetidine
Tesmilifene,Cimetidine
Escitalopram,Cimetidine
Dalfampridine,Cimetidine
Warfarin,Cimetidine
Clopidogrel,Cimetidine
Doxofylline,Cimetidine
Cefditoren,Cimetidine
Dexmethylphenidate,Cimetidine
Pazopanib,Cimetidine
Rilpivirine,Cimetidine
Flibanserin,Cimetidine
Vortioxetine,Cimetidine
Pentoxifylline,Cimetidine
Perhexiline,Cimetidine
Bromazepam,Cimetidine
Glipizide,Cimetidine
Desipramine,Cimetidine
Tizanidine,Cimetidine
Delavirdine,Cimetidine
Nebivolol,Cimetidine
Atazanavir,Cimetidine
Gliclazide,Cimetidine
Amrinone,Cimetidine
Nortriptyline,Cimetidine
Chlorpropamide,Cimetidine
Tolazamide,Cimetidine
Trimipramine,Cimetidine
Amoxapine,Cimetidine
Thioridazine,Cimetidine
Hydrocodone,Cimetidine
Cefpodoxime,Cimetidine
Magnesium sulfate,Cimetidine
Fosamprenavir,Cimetidine
Prenylamine,Cimetidine
Clomipramine,Cimetidine
Bosutinib,Cimetidine
Fluorouracil,Cimetidine
Nilotinib,Cimetidine
Dasatinib,Cimetidine
Verapamil,Cimetidine
Nifedipine,Cimetidine
Sertraline,Cimetidine
Eliglustat,Cimetidine
Risedronic acid,Cimetidine
Moclobemide,Cimetidine
Sofosbuvir,Cimetidine
Lercanidipine,Cimetidine
Posaconazole,Cimetidine
Tolbutamide,Cimetidine
Praziquantel,Cimetidine
Erlotinib,Cimetidine
Felodipine,Cimetidine
Saquinavir,Cimetidine
Cefuroxime,Cimetidine
Rasagiline,Haloperidol
Palbociclib,Haloperidol
Ketoprofen,Haloperidol
Quinagolide,Haloperidol
Vilazodone,Haloperidol
Metyrosine,Haloperidol
Sumatriptan,Haloperidol
Paroxetine,Haloperidol
Methotrimeprazine,Haloperidol
Lithium cation,Haloperidol
Ergotamine,Haloperidol
Stiripentol,Haloperidol
Fentanyl,Haloperidol
Nortriptyline,Haloperidol
Nebivolol,Haloperidol
Procarbazine,Haloperidol
Brexpiprazole,Haloperidol
Tamoxifen,Haloperidol
Levomilnacipran,Haloperidol
Sodium oxybate,Haloperidol
Aprepitant,Haloperidol
Potassium chloride,Haloperidol
Quinidine,Haloperidol
Galantamine,Haloperidol
Simeprevir,Haloperidol
Vortioxetine,Haloperidol
Isocarboxazid,Haloperidol
Mitotane,Haloperidol
Tocilizumab,Haloperidol
Selegiline,Haloperidol
Minocycline,Haloperidol
Flurbiprofen,Haloperidol
Mianserin,Haloperidol
Netupitant,Haloperidol
Benzphetamine,Haloperidol
Ibuprofen,Haloperidol
Oxaprozin,Haloperidol
Mirabegron,Haloperidol
Umeclidinium,Haloperidol
Mefenamic acid,Haloperidol
Amoxapine,Haloperidol
Fenoprofen,Haloperidol
Eluxadoline,Haloperidol
Sulindac,Haloperidol
Perampanel,Haloperidol
Tiotropium,Haloperidol
Carbamazepine,Haloperidol
Thalidomide,Haloperidol
Phendimetrazine,Haloperidol
Paraldehyde,Haloperidol
Trazodone,Haloperidol
Ivabradine,Haloperidol
Bosentan,Haloperidol
Suvorexant,Haloperidol
Nefazodone,Haloperidol
St. John's Wort,Haloperidol
Piroxicam,Haloperidol
Rivastigmine,Haloperidol
Aclidinium,Haloperidol
Deferasirox,Haloperidol
Tiaprofenic acid,Haloperidol
Diflunisal,Haloperidol
Desvenlafaxine,Haloperidol
Ethanol,Haloperidol
Promethazine,Haloperidol
Linezolid,Haloperidol
Cathinone,Haloperidol
Azelastine,Haloperidol
Frovatriptan,Haloperidol
Ergometrine,Haloperidol
Cimetropium,Haloperidol
Magnesium sulfate,Haloperidol
Glycerol phenylbutyrate,Haloperidol
Phenylbutyric acid,Haloperidol
Mequitazine,Haloperidol
Phenelzine,Haloperidol
Trichlormethiazide,Haloperidol
Glycopyrronium,Haloperidol
Pramlintide,Haloperidol
Orphenadrine,Haloperidol
Donepezil,Haloperidol
Abiraterone,Haloperidol
Sertraline,Haloperidol
Diclofenac,Haloperidol
Lorcaserin,Haloperidol
Aripiprazole,Haloperidol
Buprenorphine,Haloperidol
Dextromethorphan,Haloperidol
Naratriptan,Haloperidol
Siltuximab,Haloperidol
Ivacaftor,Haloperidol
Tetrabenazine,Haloperidol
Doxepin,Haloperidol
Naproxen,Haloperidol
Benzoic acid,Haloperidol
Maprotiline,Haloperidol
Rizatriptan,Haloperidol
Tedizolid phosphate,Haloperidol
Almotriptan,Haloperidol
Ramosetron,Haloperidol
Desipramine,Haloperidol
Idelalisib,Haloperidol
Ritonavir,Haloperidol
Dabrafenib,Haloperidol
Fesoterodine,Haloperidol
Escitalopram,Haloperidol
Conivaptan,Haloperidol
Hydrocodone,Haloperidol
Mifepristone,Haloperidol
Thioridazine,Haloperidol
Luliconazole,Haloperidol
Trimipramine,Haloperidol
Etodolac,Haloperidol
Fosaprepitant,Haloperidol
Amisulpride,Haloperidol
Dextroamphetamine,Haloperidol
Milnacipran,Haloperidol
Meloxicam,Haloperidol
Tapentadol,Haloperidol
Lisdexamfetamine,Haloperidol
Tranylcypromine,Haloperidol
Panobinostat,Haloperidol
Hydroxyzine,Haloperidol
Moclobemide,Haloperidol
Cyclobenzaprine,Haloperidol
Dasatinib,Haloperidol
Ergoloid mesylate,Haloperidol
Bromocriptine,Haloperidol
Fusidic acid,Haloperidol
Rufinamide,Haloperidol
Metoclopramide,Haloperidol
Doxorubicin,Haloperidol
Metamfetamine,Haloperidol
Floctafenine,Haloperidol
Clomipramine,Haloperidol
Itopride,Haloperidol
Clopidogrel,Ritonavir
Fentanyl,Ritonavir
Salmeterol,Ritonavir
Alfentanil,Ritonavir
Trimipramine,Ritonavir
Crizotinib,Ritonavir
Medroxyprogesterone acetate,Ritonavir
Edoxaban,Ritonavir
Brentuximab vedotin,Ritonavir
Repaglinide,Ritonavir
Atovaquone,Ritonavir
Cilostazol,Ritonavir
Maraviroc,Ritonavir
Irinotecan,Ritonavir
Saquinavir,Ritonavir
St. John's Wort,Ritonavir
Etizolam,Ritonavir
Insulin glulisine,Ritonavir
Gliclazide,Ritonavir
Simeprevir,Ritonavir
Ixabepilone,Ritonavir
Insulin detemir,Ritonavir
Abacavir,Ritonavir
Tocilizumab,Ritonavir
Rivaroxaban,Ritonavir
Mitotane,Ritonavir
Primaquine,Ritonavir
Nortriptyline,Ritonavir
Budesonide,Ritonavir
Colchicine,Ritonavir
Triazolam,Ritonavir
Cabozantinib,Ritonavir
Eliglustat,Ritonavir
Pioglitazone,Ritonavir
Ramelteon,Ritonavir
Flecainide,Ritonavir
Atazanavir,Ritonavir
Oxybutynin,Ritonavir
Tolbutamide,Ritonavir
Vinblastine,Ritonavir
Lopinavir,Ritonavir
Paricalcitol,Ritonavir
Metronidazole,Ritonavir
Sirolimus,Ritonavir
Glyburide,Ritonavir
Flibanserin,Ritonavir
Insulin aspart,Ritonavir
Clarithromycin,Ritonavir
Cyclophosphamide,Ritonavir
Promethazine,Ritonavir
Rifapentine,Ritonavir
Suvorexant,Ritonavir
Bepridil,Ritonavir
Procainamide,Ritonavir
Gliquidone,Ritonavir
Romidepsin,Ritonavir
Dapoxetine,Ritonavir
Fluphenazine,Ritonavir
Desipramine,Ritonavir
Midazolam,Ritonavir
Mifepristone,Ritonavir
Pazopanib,Ritonavir
Fusidic acid,Ritonavir
Simvastatin,Ritonavir
Ledipasvir,Ritonavir
Pipotiazine,Ritonavir
Enzalutamide,Ritonavir
Astemizole,Ritonavir
Axitinib,Ritonavir
Tamsulosin,Ritonavir
Etravirine,Ritonavir
Lapatinib,Ritonavir
Bedaquiline,Ritonavir
Fosphenytoin,Ritonavir
Doxorubicin,Ritonavir
Pitavastatin,Ritonavir
Levobupivacaine,Ritonavir
Tacrolimus,Ritonavir
Tretinoin,Ritonavir
Amiodarone,Ritonavir
Methylprednisolone,Ritonavir
Lomitapide,Ritonavir
Dronedarone,Ritonavir
Amodiaquine,Ritonavir
Mequitazine,Ritonavir
Zuclopenthixol,Ritonavir
Naloxegol,Ritonavir
Nefazodone,Ritonavir
Clorazepic acid,Ritonavir
Saxagliptin,Ritonavir
Delavirdine,Ritonavir
Halofantrine,Ritonavir
Lercanidipine,Ritonavir
Tolterodine,Ritonavir
Thioridazine,Ritonavir
Apixaban,Ritonavir
Ketoconazole,Ritonavir
Posaconazole,Ritonavir
Rifabutin,Ritonavir
Nilotinib,Ritonavir
Voriconazole,Ritonavir
Cabazitaxel,Ritonavir
Alogliptin,Ritonavir
Trazodone,Ritonavir
Siltuximab,Ritonavir
Tetrabenazine,Ritonavir
Dienogest,Ritonavir
Idelalisib,Ritonavir
Brinzolamide,Ritonavir
Conivaptan,Ritonavir
Rifaximin,Ritonavir
Itraconazole,Ritonavir
Vortioxetine,Ritonavir
Vincristine,Ritonavir
Fluvastatin,Ritonavir
Dasabuvir,Ritonavir
Estazolam,Ritonavir
Barnidipine,Ritonavir
Dasatinib,Ritonavir
Carbamazepine,Ritonavir
Amoxapine,Ritonavir
Vilazodone,Ritonavir
Parecoxib,Ritonavir
Imatinib,Ritonavir
Bosutinib,Ritonavir
Ivabradine,Ritonavir
Vemurafenib,Ritonavir
Canagliflozin,Ritonavir
Atorvastatin,Ritonavir
Eplerenone,Ritonavir
Drospirenone,Ritonavir
Ivacaftor,Ritonavir
Prucalopride,Ritonavir
Brexpiprazole,Ritonavir
Aripiprazole,Ritonavir
Lurasidone,Ritonavir
Retapamulin,Ritonavir
Carvedilol,Ritonavir
Perphenazine,Ritonavir
Riociguat,Ritonavir
Levomilnacipran,Ritonavir
Prednisone,Ritonavir
Isoflurophate,Ritonavir
Doxepin,Ritonavir
Quinidine,Ritonavir
Almotriptan,Ritonavir
Ticagrelor,Ritonavir
Metamfetamine,Ritonavir
Ifosfamide,Ritonavir
Vorapaxar,Ritonavir
Chlorpropamide,Ritonavir
Domperidone,Ritonavir
Fludrocortisone,Ritonavir
Dutasteride,Ritonavir
Fluticasone propionate,Ritonavir
Fesoterodine,Ritonavir
Erlotinib,Ritonavir
Olaparib,Ritonavir
Tofacitinib,Ritonavir
Ceritinib,Ritonavir
Topotecan,Ritonavir
Prednisolone,Ritonavir
Afatinib,Ritonavir
Efavirenz,Ritonavir
Verapamil,Ritonavir
Quetiapine,Ritonavir
Dabrafenib,Ritonavir
Ospemifene,Ritonavir
Isavuconazonium,Ritonavir
Iloperidone,Ritonavir
Gemfibrozil,Ritonavir
Tasimelteon,Ritonavir
Triamcinolone,Ritonavir
Eluxadoline,Ritonavir
Fluticasone furoate,Ritonavir
Guanfacine,Ritonavir
Clomipramine,Ritonavir
Lacosamide,Ritonavir
Tolvaptan,Ritonavir
Dextromethorphan,Ritonavir
Bupropion,Ritonavir
Maprotiline,Ritonavir
Dabigatran etexilate,Ritonavir
Avanafil,Ritonavir
Garlic,Ritonavir
Nintedanib,Ritonavir
Linagliptin,Ritonavir
Rilpivirine,Ritonavir
Deferasirox,Ritonavir
Vardenafil,Ritonavir
Palbociclib,Ritonavir
Captopril,Ritonavir
Nebivolol,Ritonavir
Alosetron,Ritonavir
Trabectedin,Ritonavir
Darunavir,Ritonavir
Diazepam,Ritonavir
Everolimus,Ritonavir
Paclitaxel,Ritonavir
Temsirolimus,Ritonavir
Phenobarbital,Ritonavir
Imidafenacin,Ritonavir
Silodosin,Ritonavir
Propranolol,Ritonavir
Disulfiram,Ritonavir
Pranlukast,Ritonavir
Prasugrel,Ritonavir
Vildagliptin,Ritonavir
Primidone,Ritonavir
Ruxolitinib,Ritonavir
Rifampicin,Ritonavir
Telaprevir,Ritonavir
Warfarin,Ritonavir
Lamotrigine,Ritonavir
Norethisterone,Ritonavir
Risperidone,Ritonavir
Regorafenib,Ritonavir
Tamoxifen,Ritonavir
Macitentan,Ritonavir
Trastuzumab emtansine,Ritonavir
Proguanil,Ritonavir
Tadalafil,Ritonavir
Pimozide,Ritonavir
Bosentan,Ritonavir
Buprenorphine,Ritonavir
Stiripentol,Ritonavir
Zopiclone,Ritonavir
Cisapride,Ritonavir
Ibrutinib,Ritonavir
Ponatinib,Ritonavir
Boceprevir,Ritonavir
Toremifene,Ritonavir
Paroxetine,Ritonavir
Panobinostat,Ritonavir
Sonidegib,Ritonavir
Chloroquine,Ritonavir
Daclatasvir,Ritonavir
Flurazepam,Ritonavir
Batimastat,Ritonavir
Chlorpheniramine,Ritonavir
Ulipristal,Ritonavir
Rosuvastatin,Ritonavir
Propafenone,Ritonavir
Hydrocodone,Ritonavir
Dextromethorphan,Triflupromazine
Ergotamine,Triflupromazine
Nefazodone,Triflupromazine
Sertraline,Triflupromazine
Fentanyl,Triflupromazine
Metoclopramide,Triflupromazine
Phendimetrazine,Triflupromazine
Naratriptan,Triflupromazine
Selegiline,Triflupromazine
Cyclobenzaprine,Triflupromazine
Procarbazine,Triflupromazine
Desipramine,Triflupromazine
Lisdexamfetamine,Triflupromazine
Rizatriptan,Triflupromazine
Amoxapine,Triflupromazine
Ergoloid mesylate,Triflupromazine
Vortioxetine,Triflupromazine
Isocarboxazid,Triflupromazine
Vilazodone,Triflupromazine
Phenelzine,Triflupromazine
Maprotiline,Triflupromazine
Trimipramine,Triflupromazine
Milnacipran,Triflupromazine
Lithium cation,Triflupromazine
Lorcaserin,Triflupromazine
Tranylcypromine,Triflupromazine
Quinagolide,Triflupromazine
Metamfetamine,Triflupromazine
Dextroamphetamine,Triflupromazine
Benzphetamine,Triflupromazine
Desvenlafaxine,Triflupromazine
Tetrabenazine,Triflupromazine
Galantamine,Triflupromazine
Ergometrine,Triflupromazine
Paroxetine,Triflupromazine
Doxepin,Triflupromazine
Levomilnacipran,Triflupromazine
Escitalopram,Triflupromazine
Sumatriptan,Triflupromazine
Rasagiline,Triflupromazine
Trazodone,Triflupromazine
Promethazine,Triflupromazine
Clomipramine,Triflupromazine
Tedizolid phosphate,Triflupromazine
Donepezil,Triflupromazine
Metyrosine,Triflupromazine
Moclobemide,Triflupromazine
Frovatriptan,Triflupromazine
Almotriptan,Triflupromazine
Nortriptyline,Triflupromazine
Linezolid,Triflupromazine
Rivastigmine,Triflupromazine
Floctafenine,Vancomycin
Colistin,Vancomycin
Meloxicam,Vancomycin
Colistimethate,Vancomycin
Oxaprozin,Vancomycin
Pancuronium,Vancomycin
Colesevelam,Vancomycin
Kanamycin,Vancomycin
Naproxen,Vancomycin
Vecuronium,Vancomycin
Streptomycin,Vancomycin
Mefenamic acid,Vancomycin
Diclofenac,Vancomycin
Tiaprofenic acid,Vancomycin
Cholestyramine,Vancomycin
Arbekacin,Vancomycin
Rocuronium,Vancomycin
Netilmicin,Vancomycin
Ribostamycin,Vancomycin
Tobramycin,Vancomycin
Picosulfuric acid,Vancomycin
Sulindac,Vancomycin
Ibuprofen,Vancomycin
Spectinomycin,Vancomycin
Fenoprofen,Vancomycin
Piroxicam,Vancomycin
Flurbiprofen,Vancomycin
Atracurium besylate,Vancomycin
Gentamicin,Vancomycin
Neomycin,Vancomycin
Diflunisal,Vancomycin
Etodolac,Vancomycin
Cisatracurium,Vancomycin
Ketoprofen,Vancomycin
Tretinoin,Aminocaproic acid
Fibrinogen human,Aminocaproic acid
Molindone,Dextromethorphan
Acetophenazine,Dextromethorphan
Fluspirilene,Dextromethorphan
Ondansetron,Dextromethorphan
Acepromazine,Dextromethorphan
Mesoridazine,Dextromethorphan
Chlorprothixene,Dextromethorphan
Procarbazine,Dextromethorphan
Tedizolid phosphate,Dextromethorphan
Perphenazine,Dextromethorphan
Darunavir,Dextromethorphan
Isocarboxazid,Dextromethorphan
Vilazodone,Dextromethorphan
Paroxetine,Dextromethorphan
Quinidine,Dextromethorphan
Aripiprazole,Dextromethorphan
Phenelzine,Dextromethorphan
Trifluoperazine,Dextromethorphan
Zuclopenthixol,Dextromethorphan
Vortioxetine,Dextromethorphan
Moclobemide,Dextromethorphan
Sertraline,Dextromethorphan
Chlormezanone,Dextromethorphan
Escitalopram,Dextromethorphan
Abiraterone,Dextromethorphan
Fluphenazine,Dextromethorphan
Metoclopramide,Dextromethorphan
Selegiline,Dextromethorphan
Amisulpride,Dextromethorphan
Panobinostat,Dextromethorphan
Benzquinamide,Dextromethorphan
Tranylcypromine,Dextromethorphan
Flupentixol,Dextromethorphan
Dapoxetine,Dextromethorphan
Cobicistat,Dextromethorphan
Sertindole,Dextromethorphan
Linezolid,Dextromethorphan
Methotrimeprazine,Dextromethorphan
Pimozide,Dextromethorphan
Fencamfamin,Dextromethorphan
Thioridazine,Dextromethorphan
Quetiapine,Dextromethorphan
Thiothixene,Dextromethorphan
Carphenazine,Dextromethorphan
Parecoxib,Dextromethorphan
Risperidone,Dextromethorphan
Rasagiline,Dextromethorphan
Granisetron,Dextromethorphan
Paliperidone,Dextromethorphan
Memantine,Dextromethorphan
Etacrynic acid,Cisplatin
Denosumab,Cisplatin
Kanamycin,Cisplatin
Streptomycin,Cisplatin
Fosphenytoin,Cisplatin
Leflunomide,Cisplatin
Netilmicin,Cisplatin
Topotecan,Cisplatin
Furosemide,Cisplatin
Bumetanide,Cisplatin
Sipuleucel-T,Cisplatin
Docetaxel,Cisplatin
Spectinomycin,Cisplatin
Tofacitinib,Cisplatin
Gentamicin,Cisplatin
Metamizole,Cisplatin
Roflumilast,Cisplatin
Tacrolimus,Cisplatin
Paclitaxel,Cisplatin
Arbekacin,Cisplatin
Ribostamycin,Cisplatin
Cabazitaxel,Cisplatin
Neomycin,Cisplatin
Tobramycin,Cisplatin
Carbamazepine,Albendazole
Chloroquine,Albendazole
Phenobarbital,Albendazole
Obinutuzumab,Trandolapril
Trichlormethiazide,Trandolapril
Icatibant,Trandolapril
Heptabarbital,Trandolapril
Aprotinin,Trandolapril
Sodium aurothiomalate,Trandolapril
Ciprofloxacin,Trandolapril
Primidone,Trandolapril
Tolvaptan,Trandolapril
Acetylsalicylic acid,Trandolapril
Diazoxide,Trandolapril
Sirolimus,Trandolapril
Levodopa,Trandolapril
Dapoxetine,Trandolapril
Azathioprine,Trandolapril
Hexobarbital,Trandolapril
Risperidone,Trandolapril
Phenelzine,Trandolapril
Sacubitril,Trandolapril
Aliskiren,Trandolapril
Sitagliptin,Trandolapril
Canagliflozin,Trandolapril
Tadalafil,Trandolapril
Butobarbital,Trandolapril
Lithium cation,Trandolapril
Yohimbine,Trandolapril
Iron,Trandolapril
Drospirenone,Trandolapril
Eplerenone,Trandolapril
Pentoxifylline,Trandolapril
Amifostine,Trandolapril
Tizanidine,Trandolapril
Nicorandil,Trandolapril
Iron Dextran,Trandolapril
Temsirolimus,Trandolapril
Molsidomine,Trandolapril
Heparin,Trandolapril
Everolimus,Trandolapril
Moxonidine,Trandolapril
Vardenafil,Trandolapril
Tranylcypromine,Trandolapril
Rifampicin,Caspofungin
Tacrolimus,Caspofungin
Carbamazepine,Caspofungin
Efavirenz,Caspofungin
Dexamethasone,Caspofungin
Hexobarbital,Carteolol
Methacholine,Carteolol
Ivabradine,Carteolol
Bretylium,Carteolol
Lacosamide,Carteolol
Primidone,Carteolol
Rivastigmine,Carteolol
Phenelzine,Carteolol
Heptabarbital,Carteolol
Amiodarone,Carteolol
Sufentanil,Carteolol
Floctafenine,Carteolol
Tranylcypromine,Carteolol
Regorafenib,Carteolol
Dipyridamole,Carteolol
Acetylcholine,Carteolol
Ceritinib,Carteolol
Fingolimod,Carteolol
Chlorpropamide,Carteolol
Nicorandil,Carteolol
Mepivacaine,Carteolol
Tofacitinib,Carteolol
Dronedarone,Carteolol
Orciprenaline,Carteolol
Butobarbital,Carteolol
Levodopa,Carteolol
Acepromazine,Carteolol
Ruxolitinib,Carteolol
Risperidone,Carteolol
Nifedipine,Carteolol
Mifepristone,Alitretinoin
Norethisterone,Alitretinoin
Idelalisib,Alitretinoin
Fosaprepitant,Alitretinoin
Porfimer sodium,Alitretinoin
Luliconazole,Alitretinoin
Conivaptan,Alitretinoin
Palbociclib,Alitretinoin
Oxytetracycline,Alitretinoin
Aprepitant,Alitretinoin
Ivacaftor,Alitretinoin
Methotrexate,Alitretinoin
Fusidic acid,Alitretinoin
Netupitant,Alitretinoin
Simeprevir,Alitretinoin
Dasatinib,Alitretinoin
Stiripentol,Alitretinoin
Oxcarbazepine,Metolazone
Risperidone,Metolazone
Acetylsalicylic acid,Metolazone
Mecamylamine,Metolazone
Ethanol,Metolazone
Tranylcypromine,Metolazone
Repaglinide,Metolazone
Pentazocine,Metolazone
Glyburide,Metolazone
Phenelzine,Metolazone
Vildagliptin,Metolazone
Porfimer sodium,Metolazone
Fentanyl,Metolazone
Yohimbine,Metolazone
Remifentanil,Metolazone
Levorphanol,Metolazone
Butobarbital,Metolazone
Fludrocortisone,Metolazone
Ivabradine,Metolazone
Insulin glulisine,Metolazone
Licorice,Metolazone
Buprenorphine,Metolazone
Chlorpheniramine,Metolazone
Carbamazepine,Metolazone
Alogliptin,Metolazone
Primidone,Metolazone
Alfentanil,Metolazone
Dihydrotachysterol,Metolazone
Chlorpropamide,Metolazone
Perindopril,Metolazone
Nalbuphine,Metolazone
Gliclazide,Metolazone
